"ID_VICTIMA","FECHA",AÑO,"MES","TRIMESTRE","DIA_SEMANA","HORA","DEPARTAMENTO","JURISDICCION","LUGAR","MOTIVO_APARENTE","TIPO","ARMAREC","PROCESADOS","MENORESCINICIOPROC","ACLARADO","SEXO","EDADCALC","NACIONALIDAD","ANTECEDENTES","ANTECEDENTESPORESTUPEFACIENTES","REL_VICT_AGRES"
"TMW11408614","25.03.2025",2025,"MARZO","PRIMER TRIMESTRE","MARTES","21","CANELONES","SECCIONAL 27","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","OTROS MOTIVOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","39","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TMW11415614","26.03.2025",2025,"MARZO","PRIMER TRIMESTRE","MIERCOLES","24","SAN JOSE","SECCIONAL 11","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","SIN DATO/ DESCONOCIDO","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","34","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TMW1151806","13.03.2025",2025,"MARZO","PRIMER TRIMESTRE","JUEVES","17","MONTEVIDEO","SECCIONAL 18","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","HOMBRE","48","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TMW11557126","27.03.2025",2025,"MARZO","PRIMER TRIMESTRE","JUEVES","11","RIVERA","SECCIONAL 1","RESIDENCIA","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","OBJETO PESADO / CONTUNDENTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","44","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TMW11561536","27.03.2025",2025,"MARZO","PRIMER TRIMESTRE","JUEVES","24","CENTROS CARCELARIOS","SECCIONAL 7","ESTABLECIMIENTO DE RECLUSION","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","31","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TMW1175242","13.03.2025",2025,"MARZO","PRIMER TRIMESTRE","JUEVES","21","MONTEVIDEO","SECCIONAL 24","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","44","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"TMW11873694","30.03.2025",2025,"MARZO","PRIMER TRIMESTRE","DOMINGO","18","SORIANO","SECCIONAL 10","RESIDENCIA","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","47","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"TMW11887120","30.03.2025",2025,"MARZO","PRIMER TRIMESTRE","DOMINGO","22","DURAZNO","SECCIONAL 13","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","35","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TMW11900462","31.03.2025",2025,"MARZO","PRIMER TRIMESTRE","LUNES","3","MONTEVIDEO","SECCIONAL 12","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","19","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TMW1194296","13.03.2025",2025,"MARZO","PRIMER TRIMESTRE","JUEVES","22","CANELONES","SECCIONAL 25","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","25","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"TMW1576930","18.03.2025",2025,"MARZO","PRIMER TRIMESTRE","MARTES","24","MONTEVIDEO","SECCIONAL 24","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","19","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TMW1666978","18.03.2025",2025,"MARZO","PRIMER TRIMESTRE","MARTES","19","LAVALLEJA","SECCIONAL 14","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","CORTO / PUNZANTE","AUTOR MAYOR FALLECIDO","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","40","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","PAREJA/EX PAREJA"
"TMW1676750","18.03.2025",2025,"MARZO","PRIMER TRIMESTRE","MARTES","20","MONTEVIDEO","SECCIONAL 21","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","HOMBRE","39","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TMW1764460","19.03.2025",2025,"MARZO","PRIMER TRIMESTRE","MIERCOLES","16","MONTEVIDEO","SECCIONAL 15","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","25","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","PAREJA/EX PAREJA"
"TPA11014872","01.01.2025",2025,"ENERO","PRIMER TRIMESTRE","MIERCOLES","16","ARTIGAS","SECCIONAL 7","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO","SIN PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","MUJER","52","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","FAMILIAR"
"TPA21014872","01.01.2025",2025,"ENERO","PRIMER TRIMESTRE","MIERCOLES","16","ARTIGAS","SECCIONAL 7","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO","SIN PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","MUJER","75","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","FAMILIAR"
"TPA11397954","05.01.2025",2025,"ENERO","PRIMER TRIMESTRE","DOMINGO","21","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","22","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TPA11478370","06.01.2025",2025,"ENERO","PRIMER TRIMESTRE","LUNES","15","CANELONES","SECCIONAL 20","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","28","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA11499174","06.01.2025",2025,"ENERO","PRIMER TRIMESTRE","LUNES","23","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","35","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TPA11507616","06.01.2025",2025,"ENERO","PRIMER TRIMESTRE","LUNES","23","MONTEVIDEO","SECCIONAL 15","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","33","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA1153060","22.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","DOMINGO","15","MONTEVIDEO","SECCIONAL 15","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","RAPI?A / HURTO / COPAMIENTO","A TRANSEUNTE","ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","87","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"TPA11554768","31.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","MARTES","6","SAN JOSE","SECCIONAL 10","RESIDENCIA","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","OBJETO PESADO / CONTUNDENTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","53","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA11741346","09.01.2025",2025,"ENERO","PRIMER TRIMESTRE","JUEVES","3","CANELONES","SECCIONAL 5","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","OTRAS ARMAS","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","45","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","PAREJA/EX PAREJA"
"TPA11756270","09.01.2025",2025,"ENERO","PRIMER TRIMESTRE","JUEVES","7","RIVERA","SECCIONAL 3","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","30","BRASILERA","SIN DATO","SIN DATO","AMIGO/CONOCIDO"
"TPA1185400","22.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","DOMINGO","23","MONTEVIDEO","SECCIONAL 24","RESIDENCIA","OTROS MOTIVOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","55","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA11941392","10.01.2025",2025,"ENERO","PRIMER TRIMESTRE","VIERNES","21","DURAZNO","SECCIONAL 15","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","46","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"TPA1199456","23.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","LUNES","2","CANELONES","SECCIONAL 27","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","27","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","SIN RELACION"
"TPA1271948","23.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","LUNES","19","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","43","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA1366252","24.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","MARTES","22","ROCHA","SECCIONAL 5","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","OTROS MOTIVOS","NO CORRESPONDE","OTRAS ARMAS","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","30","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TPA1372244","25.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","MIERCOLES","1","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","14","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA1379104","25.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","MIERCOLES","3","MONTEVIDEO","SECCIONAL 24","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","48","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TPA1386888","25.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","MIERCOLES","6","MONTEVIDEO","SECCIONAL 7","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","19","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA1399348","25.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","MIERCOLES","11","SORIANO","SECCIONAL 3","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","47","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","PAREJA/EX PAREJA"
"TPA1406110","25.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","MIERCOLES","13","RIVERA","SECCIONAL 10","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","124","BRASILERA","SIN DATO","SIN DATO","VINCULO DESCONOCIDO"
"TPA1409946","25.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","MIERCOLES","15","MONTEVIDEO","SECCIONAL 8","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","34","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TPA1444764","26.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","JUEVES","4","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","30","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA1453038","26.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","JUEVES","8","MONTEVIDEO","SECCIONAL 24","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","44","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","CON ANTECEDENTES","VINCULO DESCONOCIDO"
"TPA1550394","27.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","VIERNES","7","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","30","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA1592128","27.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","VIERNES","14","FLORIDA","SECCIONAL 1","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","34","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA1650004","28.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","SABADO","4","MONTEVIDEO","SECCIONAL 21","RESIDENCIA","OTROS MOTIVOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","43","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA1894472","31.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","MARTES","24","MONTEVIDEO","SECCIONAL 24","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","35","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TPA1913414","31.12.2024",2024,"DICIEMBRE","CUARTO TRIMESTRE","MARTES","7","MONTEVIDEO","SECCIONAL 7","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","OTROS MOTIVOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","23","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPA1993480","01.01.2025",2025,"ENERO","PRIMER TRIMESTRE","MIERCOLES","8","CERRO LARGO","SECCIONAL 11","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","23","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TPB11014462","21.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","SABADO","2","MONTEVIDEO","SECCIONAL 5","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","35","VENEZOLANA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPB11050890","21.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","SABADO","14","MONTEVIDEO","SECCIONAL 16","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","37","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"TPB11098910","22.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","DOMINGO","3","CANELONES","SECCIONAL 28","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","28","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPB11260232","23.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","LUNES","21","MONTEVIDEO","SECCIONAL 16","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","AUTOR MAYOR FALLECIDO","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","23","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPB11340438","24.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","MARTES","13","MONTEVIDEO","SECCIONAL 18","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","22","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPB11347970","24.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","MARTES","18","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","24","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TPB11458976","25.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","MIERCOLES","14","CENTROS CARCELARIOS","SECCIONAL 20","ESTABLECIMIENTO DE RECLUSION","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","SIN DATO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","25","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPB21458976","25.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","MIERCOLES","14","CENTROS CARCELARIOS","SECCIONAL 20","ESTABLECIMIENTO DE RECLUSION","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","SIN DATO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","26","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPB31458976","25.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","MIERCOLES","14","CENTROS CARCELARIOS","SECCIONAL 20","ESTABLECIMIENTO DE RECLUSION","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","SIN DATO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","26","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPB41458976","25.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","MIERCOLES","14","CENTROS CARCELARIOS","SECCIONAL 20","ESTABLECIMIENTO DE RECLUSION","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","SIN DATO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","28","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TPB51458976","25.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","MIERCOLES","14","CENTROS CARCELARIOS","SECCIONAL 20","ESTABLECIMIENTO DE RECLUSION","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","SIN DATO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","28","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"TPB61458976","25.09.2024",2024,"SETIEMBRE","TERCER TRIMESTRE","MIERCOLES","14","CENTROS CARCELARIOS","SECCIONAL 20","ESTABLECIMIENTO DE RECLUSION","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","SIN DATO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","29","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
